28, 0 %, 1 MiB
29, 5 %, 366 MiB
30, 0 %, 1358 MiB
32, 18 %, 2010 MiB
37, 23 %, 7928 MiB
44, 100 %, 7156 MiB
45, 100 %, 7156 MiB
46, 100 %, 7156 MiB
47, 100 %, 7156 MiB
48, 100 %, 7156 MiB
49, 100 %, 7156 MiB
49, 100 %, 7156 MiB
51, 100 %, 7156 MiB
52, 100 %, 7156 MiB
52, 100 %, 7156 MiB
53, 100 %, 7156 MiB
54, 100 %, 7156 MiB
55, 100 %, 7156 MiB
56, 100 %, 7156 MiB
55, 68 %, 7156 MiB
56, 100 %, 7156 MiB
57, 100 %, 7156 MiB
58, 100 %, 7156 MiB
58, 100 %, 7156 MiB
59, 100 %, 7156 MiB
60, 100 %, 7156 MiB
60, 100 %, 7158 MiB
61, 100 %, 7158 MiB
62, 100 %, 7158 MiB
62, 100 %, 7158 MiB
63, 100 %, 7158 MiB
63, 100 %, 7158 MiB
64, 100 %, 7158 MiB
64, 100 %, 7158 MiB
55, 70 %, 1 MiB
