54, 0 %, 1 MiB
55, 8 %, 368 MiB
55, 0 %, 810 MiB
55, 0 %, 810 MiB
54, 0 %, 810 MiB
54, 0 %, 810 MiB
54, 0 %, 810 MiB
54, 0 %, 810 MiB
53, 0 %, 810 MiB
53, 0 %, 810 MiB
53, 4 %, 1218 MiB
62, 93 %, 4770 MiB
64, 97 %, 5636 MiB
65, 99 %, 5636 MiB
66, 97 %, 5636 MiB
66, 99 %, 5640 MiB
66, 93 %, 5640 MiB
66, 94 %, 5640 MiB
67, 93 %, 5640 MiB
67, 93 %, 5640 MiB
68, 99 %, 5640 MiB
70, 96 %, 5640 MiB
70, 93 %, 5640 MiB
70, 93 %, 5640 MiB
70, 94 %, 5640 MiB
70, 93 %, 5640 MiB
70, 93 %, 5640 MiB
70, 94 %, 5640 MiB
70, 94 %, 5640 MiB
71, 93 %, 5640 MiB
72, 93 %, 5640 MiB
71, 93 %, 5640 MiB
72, 93 %, 5640 MiB
73, 93 %, 5640 MiB
72, 93 %, 5640 MiB
72, 93 %, 5640 MiB
73, 93 %, 5640 MiB
73, 93 %, 5640 MiB
73, 93 %, 5640 MiB
73, 99 %, 5640 MiB
73, 93 %, 5640 MiB
73, 93 %, 5640 MiB
73, 93 %, 5640 MiB
73, 94 %, 5640 MiB
74, 94 %, 5640 MiB
74, 93 %, 5640 MiB
73, 95 %, 5640 MiB
73, 98 %, 5640 MiB
73, 99 %, 5640 MiB
73, 98 %, 5640 MiB
74, 93 %, 5640 MiB
74, 93 %, 5640 MiB
74, 93 %, 5640 MiB
74, 93 %, 5640 MiB
74, 96 %, 5640 MiB
74, 99 %, 5640 MiB
75, 98 %, 5640 MiB
75, 94 %, 5640 MiB
75, 94 %, 5640 MiB
74, 92 %, 5640 MiB
75, 93 %, 5640 MiB
65, 0 %, 5640 MiB
